,Id,parcel_id,ms_subclass,zoning,lot_frontage,lot_sq_ft,paved_street,alley,lot_shape,flatness,utilities,lot_config,land_slope,neighborhood,proximity_1,proximity_2,style,quality_rating,condition_rating,year_built,year_renovation,roof_style,roof_material,exterior_1,exterior_2,masonry_type,masonry_area,exterior_quality,exterior_condition,foundation_type,basement_height,basement_condition,basement_exposure,basement_finished_condition,basement_2_condition,unfinished_basement_sqft,total_basement_sqft,heating_type,heating_quality,has_central_air,electrical,low_quality_sqft,living_area_sqft,bedrooms,kitchens,kitchen_quality,total_rooms(non-bath_or_basement),fireplaces,fireplace_quality,garage_type,garage_year,garage_finish,garage_size,garage_sqft,garage_quality,garage_condition,has_paved_driveway,deck_sqft,open_porch_sqft,enclosed_porch_sqft,seasonal_porch_sqft,screen_porch_sqft,pool_size,pool_quality,fence_quality,misc_feature,misc_value,month_sold,year_sold,sale_type,SalePrice,baths,finished_basement_sqft,home_age,newly_renovated,basement_none,basement_unfinished,functionality_salvage_only,functionality_severely_damaged,functionality_typical,building_type_single_family,building_type_townhouse_end_unit,building_type_townhouse_inside_unit,building_type_two_family_conversion
440,2260,916384050,20,RL,67.0,8368,1,0,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1689.0,1689.0,GasA,Ex,1,SBrkr,0,1689,3,1,Gd,7,0,0,Attchd,2007.0,Fin,2.0,433.0,TA,TA,1,100,39,0,0,0,0,0,0,0,0,4,2007,New,231713,2.0,0.0,1,0,0,1,0,0,1,1,0,0,0
441,1639,527226040,190,RL,195.0,41600,1,0,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Story,5,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,53.0,1100.0,GasW,TA,1,SBrkr,0,1424,3,1,TA,7,0,0,2Types,1969.0,Unf,3.0,828.0,TA,TA,0,144,0,0,0,0,0,0,0,0,0,11,2007,WD ,155000,2.5,1047.0,38,0,0,0,0,0,0,0,0,0,1
442,1603,923252100,20,RL,59.0,6490,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Story,5,7,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,Unf,282.0,816.0,GasA,Ex,1,SBrkr,0,816,2,1,TA,4,0,0,Attchd,1983.0,Unf,1.0,264.0,TA,TA,1,315,0,0,0,0,0,0,GdWo,0,0,4,2008,WD ,128500,1.5,534.0,25,0,0,0,0,0,1,1,0,0,0
443,1520,909177120,30,RL,60.0,7290,1,0,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1228.0,1228.0,GasA,Ex,1,SBrkr,0,1424,2,1,TA,7,1,Gd,Attchd,1921.0,Unf,1.0,312.0,TA,TA,1,0,0,90,0,0,0,0,0,0,0,4,2008,WD ,168000,2.0,0.0,87,0,0,1,0,0,1,1,0,0,0
444,1665,527402240,60,RL,0.0,7472,1,0,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,99.0,725.0,GasA,Gd,1,SBrkr,0,1479,4,1,Gd,7,0,0,Attchd,1972.0,Fin,2.0,484.0,TA,TA,1,0,32,0,0,0,0,0,0,0,0,6,2007,WD ,184000,2.5,626.0,35,0,0,0,0,0,1,1,0,0,0
445,2635,535478110,190,RL,70.0,7000,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,72.0,1025.0,GasA,TA,1,SBrkr,0,1025,3,1,TA,6,0,0,0,0.0,0,0.0,0.0,0,0,1,96,80,0,0,0,0,0,0,0,0,3,2006,WD ,124000,2.0,953.0,44,0,0,0,0,0,1,0,0,0,1
446,581,534127130,20,RL,0.0,11717,1,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1442.0,1442.0,GasA,TA,1,SBrkr,0,1442,2,1,TA,6,1,TA,Attchd,1970.0,RFn,2.0,615.0,TA,TA,1,371,0,0,0,0,0,0,0,0,0,2,2009,WD ,185000,2.0,0.0,39,0,0,1,0,0,1,1,0,0,0
447,2435,528240080,60,RL,106.0,11194,1,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1406.0,1406.0,GasA,Ex,1,SBrkr,0,1936,3,1,Gd,7,1,TA,Attchd,2000.0,RFn,2.0,504.0,TA,TA,1,188,124,0,0,0,0,0,0,0,0,11,2006,WD ,230500,2.5,0.0,6,0,0,1,0,0,1,1,0,0,0
448,2799,907285010,60,RL,90.0,11250,1,0,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,TA,TA,PConc,Gd,TA,Mn,ALQ,Unf,258.0,1054.0,GasA,Ex,1,SBrkr,0,1939,3,1,Gd,8,1,TA,Attchd,1998.0,RFn,3.0,555.0,TA,TA,1,128,84,0,0,0,0,0,0,0,0,5,2006,WD ,227000,3.0,796.0,8,0,0,0,0,0,1,1,0,0,0
449,883,907414080,60,RL,64.0,8633,1,0,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,545.0,738.0,GasA,Ex,1,SBrkr,0,1476,3,1,Gd,7,0,0,Attchd,2005.0,Fin,2.0,540.0,TA,TA,1,100,35,0,0,0,0,0,0,0,0,2,2009,WD ,173500,3.5,193.0,4,0,0,0,0,0,1,1,0,0,0
450,2537,534201300,85,RL,70.0,8400,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,89.0,833.0,GasA,Gd,1,SBrkr,0,898,3,1,TA,6,0,0,Attchd,1968.0,RFn,1.0,326.0,TA,TA,1,143,0,0,0,0,0,0,0,0,0,8,2006,WD ,140000,2.0,744.0,38,0,0,0,0,0,1,1,0,0,0
451,1120,528439010,20,RL,87.0,10037,1,0,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,0,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,794.0,1460.0,GasA,Ex,1,SBrkr,0,1460,3,1,Gd,6,1,Gd,Attchd,2006.0,Fin,2.0,480.0,TA,TA,1,0,20,0,0,0,0,0,0,0,0,8,2008,WD ,247000,2.0,666.0,2,0,0,0,0,0,1,1,0,0,0
452,774,905107310,85,RL,0.0,8014,1,0,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,0.0,456.0,GasA,TA,1,SBrkr,0,1034,3,1,TA,5,1,Fa,Basment,1978.0,Fin,2.0,504.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,6,2009,WD ,149900,1.5,456.0,31,0,0,0,0,0,1,1,0,0,0
453,1447,907202010,20,RL,0.0,12250,1,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,Unf,83.0,864.0,GasA,Ex,1,SBrkr,0,1174,3,1,TA,5,0,0,Attchd,1978.0,Unf,2.0,528.0,TA,TA,1,211,0,280,0,0,0,0,0,0,0,5,2008,WD ,158000,2.0,781.0,30,0,0,0,0,0,1,1,0,0,0
454,104,533223100,160,FV,0.0,2403,1,0,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,286.0,530.0,GasA,Ex,1,SBrkr,0,1080,2,1,Gd,4,0,0,Attchd,2003.0,RFn,2.0,496.0,TA,TA,1,0,50,0,0,0,0,0,0,0,0,6,2010,WD ,147110,2.5,244.0,7,0,0,0,0,0,1,0,1,0,0
455,2694,903454080,50,RM,50.0,8600,1,0,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,780.0,780.0,GasA,TA,1,SBrkr,0,1376,3,1,TA,7,1,Gd,Detchd,1937.0,Unf,1.0,198.0,TA,TA,0,0,0,0,0,0,0,0,0,0,0,6,2006,WD ,119500,2.0,0.0,69,0,0,1,0,0,1,1,0,0,0
456,920,909275080,50,RL,60.0,13680,1,0,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,112.0,840.0,GasA,Ex,1,SBrkr,0,1567,2,1,TA,6,2,TA,Detchd,1961.0,Unf,2.0,440.0,TA,TA,1,0,21,150,0,0,0,0,GdPrv,0,0,2,2009,WD ,205000,2.5,728.0,69,0,0,0,0,0,0,1,0,0,0
457,1951,535379110,70,RL,60.0,10800,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Unf,Unf,736.0,736.0,GasA,Ex,1,SBrkr,0,1534,3,1,Gd,6,0,0,0,0.0,0,0.0,0.0,0,0,0,0,112,0,0,0,0,0,0,0,0,7,2007,WD ,148000,1.5,0.0,112,0,0,1,0,0,1,1,0,0,0
458,9,527146030,120,RL,39.0,5389,1,0,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,415.0,1595.0,GasA,Ex,1,SBrkr,0,1616,2,1,Gd,5,1,TA,Attchd,1995.0,RFn,2.0,608.0,TA,TA,1,237,152,0,0,0,0,0,0,0,0,3,2010,WD ,236500,3.0,1180.0,15,0,0,0,0,0,1,0,1,0,0
459,2848,909176180,50,RL,60.0,10890,1,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,Unf,128.0,1058.0,GasA,TA,1,SBrkr,0,1551,3,1,Fa,6,0,0,Detchd,1938.0,Unf,1.0,240.0,Fa,TA,1,0,0,0,0,0,0,0,MnPrv,0,0,7,2006,WD ,137000,3.0,930.0,68,0,0,0,0,0,1,1,0,0,0
460,614,534431130,20,RL,68.0,9768,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,613.0,960.0,GasA,Gd,1,SBrkr,0,960,2,1,TA,5,0,0,Attchd,1955.0,RFn,1.0,330.0,TA,TA,1,0,70,0,0,0,0,0,MnPrv,0,0,2,2009,WD ,122000,2.0,347.0,54,0,0,0,0,0,1,1,0,0,0
461,1736,528222030,20,RL,73.0,8993,1,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1302.0,1302.0,GasA,Ex,1,SBrkr,0,1302,3,1,Gd,6,0,0,Attchd,2007.0,Fin,2.0,436.0,TA,TA,1,0,22,0,0,0,0,0,0,0,0,8,2007,New,176485,2.0,0.0,0,0,0,1,0,0,1,1,0,0,0
462,2686,903400030,30,RL,50.0,11672,1,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,816.0,816.0,GasA,TA,1,FuseA,0,816,2,1,TA,4,0,0,Detchd,1925.0,Unf,1.0,210.0,Fa,Fa,0,168,0,112,0,0,0,0,0,0,0,7,2006,WD ,109000,1.0,0.0,81,0,0,1,0,0,1,1,0,0,0
463,2257,916253320,120,RM,0.0,9763,1,0,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,328.0,1502.0,GasA,Ex,1,SBrkr,0,1502,1,1,Gd,5,1,TA,Attchd,1998.0,Fin,1.0,286.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,9,2007,WD ,330000,2.5,1174.0,9,0,0,0,0,0,1,0,1,0,0
464,1284,902100020,20,RM,56.0,9836,1,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,Unf,96.0,192.0,GasA,Gd,0,SBrkr,0,1133,3,1,TA,7,0,0,Detchd,2008.0,Unf,1.0,308.0,TA,TA,1,0,175,0,0,0,0,0,0,0,0,12,2008,WD ,143000,2.0,96.0,0,0,0,0,0,0,1,1,0,0,0
465,1765,528340030,60,RL,89.0,10557,1,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,736.0,1408.0,GasA,Ex,1,SBrkr,0,3078,4,1,Gd,9,1,TA,Attchd,1998.0,Fin,3.0,806.0,TA,TA,1,108,87,0,0,0,0,0,0,0,0,7,2007,WD ,410000,3.5,672.0,9,0,0,0,0,0,1,1,0,0,0
466,1811,531380110,60,RL,70.0,8462,1,0,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,114.0,928.0,GasA,Ex,1,SBrkr,0,1721,3,1,Gd,7,0,0,Attchd,1994.0,RFn,2.0,471.0,TA,TA,1,300,87,0,0,0,0,0,0,0,0,7,2007,WD ,201000,3.0,814.0,13,0,0,0,0,0,1,1,0,0,0
467,2603,535380130,50,RL,60.0,10818,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,1077.0,1077.0,GasA,TA,1,FuseA,0,1760,4,1,TA,7,1,TA,Detchd,1935.0,Unf,2.0,648.0,Fa,TA,1,120,0,96,0,0,0,0,0,0,0,2,2006,COD,80000,1.5,0.0,96,0,0,1,0,0,1,1,0,0,0
468,2220,909282020,70,RL,61.0,7259,1,0,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,104.0,1028.0,GasA,Ex,1,SBrkr,0,2320,3,1,Gd,9,1,TA,Detchd,1945.0,Unf,1.0,180.0,TA,TA,1,224,0,0,0,0,0,0,MnPrv,0,0,7,2007,WD ,259500,3.5,924.0,62,0,0,0,0,0,1,1,0,0,0
469,2273,916477060,60,RL,0.0,11800,1,0,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,356.0,1122.0,GasA,Ex,1,SBrkr,0,2486,5,1,Gd,10,1,Gd,BuiltIn,2003.0,Fin,2.0,452.0,TA,TA,1,143,32,0,0,0,0,0,0,0,0,7,2007,WD ,279900,4.5,766.0,4,0,0,0,0,0,1,1,0,0,0
470,163,535453070,20,RL,75.0,7500,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,0.0,1246.0,GasA,Ex,1,SBrkr,0,1246,3,1,Gd,6,0,0,Attchd,1959.0,RFn,1.0,305.0,TA,TA,1,218,0,0,0,0,0,0,GdPrv,0,0,5,2010,WD ,154000,2.5,1246.0,51,0,0,0,0,0,1,1,0,0,0
471,2116,906426060,50,RL,0.0,159000,1,0,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,Unf,747.0,1444.0,GasA,Gd,1,SBrkr,0,2144,4,1,Gd,7,2,TA,Attchd,1958.0,Fin,2.0,389.0,TA,TA,1,0,98,0,0,0,0,0,0,Shed,500,6,2007,WD ,277000,2.5,697.0,49,0,0,0,0,0,1,1,0,0,0
472,2734,905403050,50,RL,62.0,6488,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,569.0,799.0,GasA,Ex,0,FuseA,0,1150,3,1,TA,6,2,TA,BuiltIn,1942.0,Unf,1.0,215.0,TA,TA,1,264,0,0,0,0,0,0,0,0,0,3,2006,WD ,128000,1.0,230.0,64,0,0,0,0,0,0,1,0,0,0
473,426,528108010,20,RL,110.0,14230,1,0,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1566.0,1566.0,GasA,Ex,1,SBrkr,0,1600,3,1,Gd,7,1,Gd,Attchd,2007.0,RFn,3.0,890.0,TA,TA,1,0,56,0,0,0,0,0,0,0,0,7,2009,WD ,256300,2.0,0.0,2,0,0,1,0,0,1,1,0,0,0
474,2216,909276210,50,RL,110.0,7810,1,0,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,TA,Gd,BrkTil,TA,Gd,No,GLQ,Unf,741.0,930.0,GasA,Ex,1,SBrkr,0,1755,4,1,Gd,7,1,TA,Detchd,1930.0,Unf,1.0,231.0,Fa,TA,1,0,40,0,0,0,0,0,0,0,0,11,2007,WD ,188000,2.0,189.0,77,0,0,0,0,0,1,1,0,0,0
475,2900,916475100,20,RL,85.0,14331,1,0,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,526.0,1800.0,GasA,Ex,1,SBrkr,0,1800,3,1,Gd,7,1,Gd,Attchd,2002.0,Fin,3.0,765.0,TA,TA,1,270,78,0,0,0,0,0,0,0,0,5,2006,WD ,312500,3.0,1274.0,4,0,0,0,0,0,1,1,0,0,0
476,97,533212010,160,FV,30.0,3182,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600.0,600.0,GasA,Ex,1,SBrkr,0,1200,2,1,Gd,4,0,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,1,0,172,0,0,0,0,0,0,0,0,6,2010,WD ,151000,2.5,0.0,6,0,0,1,0,0,1,0,1,0,0
477,1680,527451170,160,RM,24.0,1920,1,0,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,294.0,765.0,GasA,Ex,1,SBrkr,0,1365,2,1,TA,6,0,0,Detchd,1971.0,Unf,2.0,440.0,TA,TA,1,240,36,0,0,0,0,0,0,0,0,8,2007,WD ,122500,2.5,471.0,36,0,0,0,0,0,0,0,1,0,0
478,1133,531371070,60,RL,68.0,10110,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,ALQ,200.0,835.0,GasA,Ex,1,SBrkr,0,1696,3,1,Gd,7,0,0,Attchd,2003.0,RFn,2.0,542.0,TA,TA,1,143,66,0,0,0,0,0,0,0,0,7,2008,WD ,188000,3.5,635.0,5,0,0,0,0,0,1,1,0,0,0
479,2761,906394010,60,RL,91.0,10984,1,0,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,945.0,945.0,GasA,Ex,1,SBrkr,0,1809,3,1,Gd,8,0,0,Attchd,2005.0,RFn,2.0,638.0,TA,TA,1,144,54,0,0,0,0,0,0,0,0,5,2006,New,209700,2.5,0.0,1,0,0,1,0,0,1,1,0,0,0
480,1642,527256030,20,RL,85.0,14082,1,0,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,Unf,662.0,2220.0,GasA,Ex,1,SBrkr,0,2234,1,1,Gd,7,1,Gd,Attchd,2006.0,RFn,2.0,724.0,TA,TA,1,390,80,0,0,0,0,0,0,0,0,1,2007,WD ,441929,2.5,1558.0,1,0,0,0,0,0,1,1,0,0,0
481,1141,531382110,60,RL,50.0,8480,1,0,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,284.0,886.0,GasA,Ex,1,SBrkr,0,1680,3,1,Gd,7,0,0,Attchd,1993.0,RFn,2.0,474.0,TA,TA,1,144,96,0,0,0,0,0,0,0,0,10,2008,WD ,163000,3.0,602.0,15,0,0,0,0,0,1,1,0,0,0
482,2118,906475110,60,RL,0.0,12205,1,0,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,Unf,264.0,832.0,GasA,Gd,1,SBrkr,0,2087,5,1,Gd,9,0,0,Attchd,1966.0,Fin,2.0,444.0,TA,TA,1,133,168,0,0,0,0,0,0,0,0,7,2007,WD ,187500,2.5,568.0,41,0,0,0,0,0,1,1,0,0,0
483,870,907275010,20,RL,90.0,15750,1,0,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,216.0,1462.0,GasA,Ex,1,SBrkr,0,1513,2,1,Gd,5,1,TA,Attchd,1999.0,Fin,2.0,521.0,TA,TA,1,135,34,0,0,0,0,0,0,0,0,6,2009,WD ,220000,3.0,1246.0,10,0,0,0,0,0,1,1,0,0,0
484,1875,534201040,20,RL,70.0,8050,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,437.0,949.0,GasA,TA,1,SBrkr,0,1107,3,1,Gd,5,0,0,Attchd,1967.0,RFn,1.0,308.0,TA,TA,1,88,64,0,0,0,0,0,0,0,0,3,2007,WD ,127000,2.0,512.0,40,0,0,0,0,0,1,1,0,0,0
485,155,535327140,20,RL,60.0,7200,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,0,0,0,0,0,0.0,0.0,GasA,Ex,1,SBrkr,0,827,2,1,TA,5,1,Po,Detchd,1967.0,Unf,1.0,392.0,TA,TA,1,0,0,0,0,0,0,0,0,0,0,4,2010,WD ,107500,1.0,0.0,55,0,1,0,0,0,0,1,0,0,0
486,1318,902328040,75,RM,35.0,6300,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,742.0,742.0,GasA,Ex,1,SBrkr,0,1484,3,1,TA,9,1,Gd,0,0.0,0,0.0,0.0,0,0,1,0,291,134,0,0,0,0,0,0,0,6,2008,WD ,128000,2.0,0.0,94,0,0,1,0,0,1,1,0,0,0
487,1285,902100030,30,RM,30.0,5232,1,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,680.0,680.0,GasA,Gd,0,FuseP,0,764,2,1,TA,4,0,0,Detchd,1965.0,Unf,2.0,504.0,TA,TA,0,0,0,0,0,0,0,0,0,0,0,6,2008,WD ,73000,1.0,0.0,83,0,0,1,0,0,1,1,0,0,0
488,2400,528164040,20,RL,72.0,11846,1,0,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,225.0,1792.0,GasA,Ex,1,SBrkr,0,1792,2,1,Ex,6,1,Gd,Attchd,2003.0,Fin,3.0,874.0,TA,TA,1,206,49,0,0,0,0,0,0,0,0,8,2006,WD ,374000,3.0,1567.0,3,0,0,0,0,0,1,1,0,0,0
